# file...... output/total_P_Out.csv
# date...... Fri Mar 13 18:43:50 2020
# user...... (null)
# host...... (null)
# group..... class=inverter
# property.. P_Out
# limit..... 0
# interval.. 60
# timestamp,EV_inverter_1,PV_inverter_1,Bat_inverter_1,EV_inverter_2,PV_inverter_2,Bat_inverter_2,EV_inverter_3,PV_inverter_3,Bat_inverter_3,EV_inverter_4,PV_inverter_4,Bat_inverter_4,EV_inverter_5,PV_inverter_5,Bat_inverter_5,EV_inverter_6,PV_inverter_6,Bat_inverter_6
2016-07-01 03:05:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:06:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:07:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:08:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:09:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:10:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:11:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:12:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:13:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:14:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:15:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:16:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:17:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:18:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:19:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:20:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:21:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:22:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:23:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:24:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:25:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:26:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:27:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:28:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:29:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:30:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:31:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:32:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:33:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:34:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:35:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:36:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:37:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:38:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:39:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:40:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:41:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:42:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:43:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:44:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:45:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:46:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:47:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:48:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:49:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:50:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:51:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:52:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:53:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:54:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:55:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:56:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:57:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:58:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 03:59:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:00:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:01:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:02:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:03:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:04:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:05:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:06:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:07:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:08:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:09:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:10:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:11:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:12:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:13:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:14:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:15:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:16:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:17:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:18:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:19:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:20:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:21:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:22:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:23:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:24:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:25:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:26:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:27:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:28:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:29:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:30:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:31:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:32:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:33:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:34:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:35:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:36:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:37:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:38:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:39:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:40:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:41:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:42:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:43:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:44:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:45:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:46:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:47:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:48:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:49:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:50:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:51:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:52:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:53:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:54:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:55:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:56:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:57:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:58:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 04:59:00 PDT,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900,+0,+0,-3900
2016-07-01 05:00:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:01:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:02:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:03:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:04:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:05:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:06:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:07:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:08:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:09:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:10:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:11:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:12:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:13:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:14:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:15:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:16:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:17:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:18:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:19:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:20:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:21:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:22:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:23:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:24:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:25:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:26:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:27:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:28:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:29:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:30:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:31:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:32:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:33:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:34:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:35:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:36:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:37:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:38:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:39:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:40:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:41:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:42:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:43:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:44:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:45:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:46:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:47:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:48:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:49:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:50:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:51:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:52:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:53:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:54:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:55:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:56:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:57:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:58:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 05:59:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 06:00:00 PDT,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2016-07-01 06:01:00 PDT,+0,+2.04809,+0,+0,+2.36377,+0,+0,+2.66358,+0,+0,+3.33466,+0,+0,+3.1339,+0,+0,+2.99975,+0
2016-07-01 06:02:00 PDT,+0,+4.12826,+0,+0,+4.76458,+0,+0,+5.36889,+0,+0,+6.72156,+0,+0,+6.3169,+0,+0,+6.0465,+0
2016-07-01 06:03:00 PDT,+0,+6.2416,+0,+0,+7.20365,+0,+0,+8.11732,+0,+0,+10.1624,+0,+0,+9.55064,+0,+0,+9.14181,+0
2016-07-01 06:04:00 PDT,+0,+8.38869,+0,+0,+9.68169,+0,+0,+10.9097,+0,+0,+13.6583,+0,+0,+12.836,+0,+0,+12.2866,+0
2016-07-01 06:05:00 PDT,+0,+10.5699,+0,+0,+12.1991,+0,+0,+13.7464,+0,+0,+17.2097,+0,+0,+16.1736,+0,+0,+15.4813,+0
2016-07-01 06:06:00 PDT,+0,+12.7854,+0,+0,+14.7561,+0,+0,+16.6277,+0,+0,+20.817,+0,+0,+19.5638,+0,+0,+18.7263,+0
