,q_bid,qmtp,end_time,e,mode_market,rate_id,meter_interval_id,p_bid,start_time,is_bid,meter_id,mode_dispatch
220,0.0,0.0,2021-09-10T07:35:00,0.0,0.0,1,1194,0.0,2021-09-10T07:40:35,True,1,0.0
221,0.0,0.0,2021-09-10T07:40:01,0.0,0.0,1,1195,0.0,2021-09-10T07:45:35,True,1,0.0
222,0.0,0.0,2021-09-10T07:45:01,0.0,0.0,1,1196,0.0,2021-09-10T07:50:37,True,1,0.0
223,0.0,0.0,2021-09-10T07:50:02,0.0,0.0,1,1197,0.0,2021-09-10T07:55:37,True,1,0.0
224,0.0,0.0,2021-09-10T07:55:03,0.0,0.0,1,1198,0.0,2021-09-10T08:00:37,True,1,0.0
225,0.0,0.0,2021-09-10T08:05:04,0.0,0.0,1,1199,0.0,2021-09-10T08:10:39,True,1,0.0
226,0.0,0.0,2021-09-10T08:10:04,0.0,0.0,1,1200,0.0,2021-09-10T08:15:39,True,1,0.0
227,0.0,0.0,2021-09-10T08:15:05,0.0,0.0,1,1201,0.0,2021-09-10T08:20:41,True,1,0.0
228,0.0,0.0,2021-09-10T08:20:06,0.0,0.0,1,1202,0.0,2021-09-10T08:25:41,True,1,0.0
229,0.0,0.0,2021-09-10T08:25:07,0.0,0.0,1,1203,0.0,2021-09-10T08:30:41,True,1,0.0
230,0.0,0.0,2021-09-10T08:30:07,0.0,0.0,1,1204,0.0,2021-09-10T08:35:43,True,1,0.0
231,0.0,0.0,2021-09-10T08:35:08,0.0,0.0,1,1205,0.0,2021-09-10T08:40:43,True,1,0.0
232,0.0,0.0,2021-09-10T08:40:09,0.0,0.0,1,1206,0.0,2021-09-10T08:45:43,True,1,0.0
233,0.0,0.0,2021-09-10T08:45:01,0.0,0.0,1,1207,0.0,2021-09-10T08:50:35,True,1,0.0
234,0.0,0.0,2021-09-10T08:50:01,0.0,0.0,1,1208,0.0,2021-09-10T08:55:37,True,1,0.0
235,0.0,0.0,2021-09-10T08:55:02,0.0,0.0,1,1209,0.0,2021-09-10T09:00:37,True,1,0.0
236,0.0,0.0,2021-09-10T08:55:28,0.0,0.0,1,1210,0.0,2021-09-10T08:54:28,True,1,0.0
237,0.0,0.0,2021-09-10T09:05:09,0.0,0.0,1,1211,0.0,2021-09-10T09:04:09,True,1,0.0
238,0.0,0.0,2021-09-10T09:10:10,0.0,0.0,1,1212,0.0,2021-09-10T09:09:10,True,1,0.0
239,0.0,0.0,2021-09-10T09:15:00,0.0,0.0,1,1213,0.0,2021-09-10T09:14:00,True,1,0.0
240,0.0,0.0,2021-09-10T09:20:01,0.0,0.0,1,1214,0.0,2021-09-10T09:19:01,True,1,0.0
241,0.0,0.0,2021-09-10T09:25:02,0.0,0.0,1,1215,0.0,2021-09-10T09:24:02,True,1,0.0
242,0.0,0.0,2021-09-10T09:30:03,0.0,0.0,1,1216,0.0,2021-09-10T09:29:03,True,1,0.0
243,0.0,0.0,2021-09-10T09:35:03,0.0,0.0,1,1217,0.0,2021-09-10T09:34:03,True,1,0.0
244,0.0,0.0,2021-09-10T09:40:04,0.0,0.0,1,1218,0.0,2021-09-10T09:39:04,True,1,0.0
245,0.0,0.0,2021-09-10T09:45:05,0.0,0.0,1,1219,0.0,2021-09-10T09:44:05,True,1,0.0
246,0.0,0.0,2021-09-10T09:50:06,0.0,0.0,1,1220,0.0,2021-09-10T09:49:06,True,1,0.0
247,0.0,0.0,2021-09-10T09:55:07,0.0,0.0,1,1221,0.0,2021-09-10T09:54:07,True,1,0.0
248,0.0,0.0,2021-09-10T10:05:08,0.0,0.0,1,1222,0.0,2021-09-10T10:04:08,True,1,0.0
249,0.0,0.0,2021-09-10T10:10:09,0.0,0.0,1,1223,0.0,2021-09-10T10:09:09,True,1,0.0
250,0.0,0.0,2021-09-10T10:15:10,0.0,0.0,1,1224,0.0,2021-09-10T10:14:10,True,1,0.0
251,0.0,0.0,2021-09-10T10:20:00,0.0,0.0,1,1225,0.0,2021-09-10T10:19:00,True,1,0.0
252,0.0,0.0,2021-09-10T10:25:01,0.0,0.0,1,1226,0.0,2021-09-10T10:24:01,True,1,0.0
253,0.0,0.0,2021-09-10T10:30:02,0.0,0.0,1,1227,0.0,2021-09-10T10:29:02,True,1,0.0
254,0.0,0.0,2021-09-10T10:35:03,0.0,0.0,1,1228,0.0,2021-09-10T10:34:03,True,1,0.0
255,0.0,0.0,2021-09-10T10:40:04,0.0,0.0,1,1229,0.0,2021-09-10T10:39:04,True,1,0.0
256,0.0,0.0,2021-09-10T10:45:04,0.0,0.0,1,1230,0.0,2021-09-10T10:44:04,True,1,0.0
257,0.0,0.0,2021-09-10T10:50:05,0.0,0.0,1,1231,0.0,2021-09-10T10:49:05,True,1,0.0
258,0.0,0.0,2021-09-10T10:55:06,0.0,0.0,1,1232,0.0,2021-09-10T10:54:06,True,1,0.0
259,0.0,0.0,2021-09-10T11:05:07,0.0,0.0,1,1233,0.0,2021-09-10T11:04:07,True,1,0.0
260,0.0,0.0,2021-09-10T11:10:08,0.0,0.0,1,1234,0.0,2021-09-10T11:09:08,True,1,0.0
261,0.0,0.0,2021-09-10T11:15:09,0.0,0.0,1,1235,0.0,2021-09-10T11:14:09,True,1,0.0
262,0.0,0.0,2021-09-10T11:20:10,0.0,0.0,1,1236,0.0,2021-09-10T11:19:10,True,1,0.0
263,0.0,0.0,2021-09-10T11:25:00,0.0,0.0,1,1237,0.0,2021-09-10T11:24:00,True,1,0.0
264,0.0,0.0,2021-09-10T11:30:01,0.0,0.0,1,1238,0.0,2021-09-10T11:29:01,True,1,0.0
265,0.0,0.0,2021-09-10T11:35:02,0.0,0.0,1,1239,0.0,2021-09-10T11:34:02,True,1,0.0
266,0.0,0.0,2021-09-10T11:40:03,0.0,0.0,1,1240,0.0,2021-09-10T11:39:03,True,1,0.0
267,0.0,0.0,2021-09-10T11:45:04,0.0,0.0,1,1241,0.0,2021-09-10T11:44:04,True,1,0.0
268,0.0,0.0,2021-09-10T11:50:05,0.0,0.0,1,1242,0.0,2021-09-10T11:49:05,True,1,0.0
269,0.0,0.0,2021-09-10T11:55:06,0.0,0.0,1,1243,0.0,2021-09-10T11:54:06,True,1,0.0
270,0.0,0.0,2021-09-10T12:05:06,0.0,0.0,1,1244,0.0,2021-09-10T12:04:06,True,1,0.0
271,0.0,0.0,2021-09-10T12:10:07,0.0,0.0,1,1245,0.0,2021-09-10T12:09:07,True,1,0.0
272,0.0,0.0,2021-09-10T12:15:08,0.0,0.0,1,1246,0.0,2021-09-10T12:14:08,True,1,0.0
273,0.0,0.0,2021-09-10T12:20:09,0.0,0.0,1,1247,0.0,2021-09-10T12:19:09,True,1,0.0
274,0.0,0.0,2021-09-10T12:25:09,0.0,0.0,1,1248,0.0,2021-09-10T12:24:09,True,1,0.0
275,0.0,0.0,2021-09-10T12:30:00,0.0,0.0,1,1249,0.0,2021-09-10T12:29:00,True,1,0.0
276,0.0,0.0,2021-09-10T12:35:01,0.0,0.0,1,1250,0.0,2021-09-10T12:34:01,True,1,0.0
277,0.0,0.0,2021-09-10T12:40:01,0.0,0.0,1,1251,0.0,2021-09-10T12:39:01,True,1,0.0
278,0.0,0.0,2021-09-10T12:45:02,0.0,0.0,1,1252,0.0,2021-09-10T12:44:02,True,1,0.0
279,0.0,0.0,2021-09-10T12:50:03,0.0,0.0,1,1253,0.0,2021-09-10T12:49:03,True,1,0.0
280,0.0,0.0,2021-09-10T12:55:04,0.0,0.0,1,1254,0.0,2021-09-10T12:54:04,True,1,0.0
281,0.0,0.0,2021-09-10T13:05:05,0.0,0.0,1,1255,0.0,2021-09-10T13:04:05,True,1,0.0
282,0.0,0.0,2021-09-10T13:10:05,0.0,0.0,1,1256,0.0,2021-09-10T13:09:05,True,1,0.0
283,0.0,0.0,2021-09-10T13:15:06,0.0,0.0,1,1257,0.0,2021-09-10T13:14:06,True,1,0.0
284,0.0,0.0,2021-09-10T13:20:07,0.0,0.0,1,1258,0.0,2021-09-10T13:19:07,True,1,0.0
285,0.0,0.0,2021-09-10T13:25:07,0.0,0.0,1,1259,0.0,2021-09-10T13:24:07,True,1,0.0
286,0.0,0.0,2021-09-10T13:30:08,0.0,0.0,1,1260,0.0,2021-09-10T13:29:08,True,1,0.0
287,0.0,0.0,2021-09-10T13:35:09,0.0,0.0,1,1261,0.0,2021-09-10T13:34:09,True,1,0.0
288,0.0,0.0,2021-09-10T13:40:09,0.0,0.0,1,1262,0.0,2021-09-10T13:39:09,True,1,0.0
289,0.0,0.0,2021-09-10T13:45:00,0.0,0.0,1,1263,0.0,2021-09-10T13:44:00,True,1,0.0
290,0.0,0.0,2021-09-10T13:50:01,0.0,0.0,1,1264,0.0,2021-09-10T13:49:01,True,1,0.0
291,0.0,0.0,2021-09-10T13:55:01,0.0,0.0,1,1265,0.0,2021-09-10T13:54:01,True,1,0.0
292,0.0,0.0,2021-09-10T14:05:02,0.0,0.0,1,1266,0.0,2021-09-10T14:04:02,True,1,0.0
293,0.0,0.0,2021-09-10T14:10:03,0.0,0.0,1,1267,0.0,2021-09-10T14:09:03,True,1,0.0
294,0.0,0.0,2021-09-10T14:15:04,0.0,0.0,1,1268,0.0,2021-09-10T14:14:04,True,1,0.0
295,0.0,0.0,2021-09-10T14:20:04,0.0,0.0,1,1269,0.0,2021-09-10T14:19:04,True,1,0.0
296,0.0,0.0,2021-09-10T14:25:05,0.0,0.0,1,1270,0.0,2021-09-10T14:24:05,True,1,0.0
297,0.0,0.0,2021-09-10T14:30:06,0.0,0.0,1,1271,0.0,2021-09-10T14:29:06,True,1,0.0
298,0.0,0.0,2021-09-10T14:35:06,0.0,0.0,1,1272,0.0,2021-09-10T14:34:06,True,1,0.0
299,0.0,0.0,2021-09-10T14:40:07,0.0,0.0,1,1273,0.0,2021-09-10T14:39:07,True,1,0.0
300,0.0,0.0,2021-09-10T14:45:08,0.0,0.0,1,1274,0.0,2021-09-10T14:44:08,True,1,0.0
301,0.0,0.0,2021-09-10T14:50:09,0.0,0.0,1,1275,0.0,2021-09-10T14:49:09,True,1,0.0
302,0.0,0.0,2021-09-10T14:55:09,0.0,0.0,1,1276,0.0,2021-09-10T14:54:09,True,1,0.0
303,0.0,0.0,2021-09-10T15:05:00,0.0,0.0,1,1277,0.0,2021-09-10T15:04:00,True,1,0.0
304,0.0,0.0,2021-09-10T15:10:01,0.0,0.0,1,1278,0.0,2021-09-10T15:09:01,True,1,0.0
305,0.0,0.0,2021-09-10T15:15:02,0.0,0.0,1,1279,0.0,2021-09-10T15:14:02,True,1,0.0
306,0.0,0.0,2021-09-10T15:20:02,0.0,0.0,1,1280,0.0,2021-09-10T15:19:02,True,1,0.0
307,0.0,0.0,2021-09-10T15:25:03,0.0,0.0,1,1281,0.0,2021-09-10T15:24:03,True,1,0.0
308,0.0,0.0,2021-09-10T15:30:04,0.0,0.0,1,1282,0.0,2021-09-10T15:29:04,True,1,0.0
309,0.0,0.0,2021-09-10T15:35:04,0.0,0.0,1,1283,0.0,2021-09-10T15:34:04,True,1,0.0
310,0.0,0.0,2021-09-10T15:35:04,0.0,0.0,1,1284,0.0,2021-09-10T15:34:04,True,1,0.0
311,0.0,0.0,2021-09-10T15:35:04,0.0,0.0,1,1285,0.0,2021-09-10T15:34:04,True,1,0.0
312,0.0,0.0,2021-09-10T15:40:05,0.0,0.0,1,1286,0.0,2021-09-10T15:39:05,True,1,0.0
313,0.0,0.0,2021-09-10T15:45:06,0.0,0.0,1,1287,0.0,2021-09-10T15:44:06,True,1,0.0
314,0.0,0.0,2021-09-10T15:50:06,0.0,0.0,1,1288,0.0,2021-09-10T15:49:06,True,1,0.0
315,0.0,0.0,2021-09-10T15:55:07,0.0,0.0,1,1289,0.0,2021-09-10T15:54:07,True,1,0.0
316,0.0,0.0,2021-09-10T16:05:08,0.0,0.0,1,1290,0.0,2021-09-10T16:04:08,True,1,0.0
317,0.0,0.0,2021-09-10T16:10:09,0.0,0.0,1,1291,0.0,2021-09-10T16:09:09,True,1,0.0
318,0.0,0.0,2021-09-10T16:15:10,0.0,0.0,1,1292,0.0,2021-09-10T16:14:10,True,1,0.0
319,0.0,0.0,2021-09-10T16:20:00,0.0,0.0,1,1293,0.0,2021-09-10T16:19:00,True,1,0.0
320,0.0,0.0,2021-09-10T16:25:01,0.0,0.0,1,1294,0.0,2021-09-10T16:24:01,True,1,0.0
321,0.0,0.0,2021-09-10T16:30:02,0.0,0.0,1,1295,0.0,2021-09-10T16:29:02,True,1,0.0
322,0.0,0.0,2021-09-10T16:45:04,0.0,0.0,1,1296,0.0,2021-09-10T16:44:04,True,1,0.0
323,0.0,0.0,2021-09-10T16:50:04,0.0,0.0,1,1297,0.0,2021-09-10T16:49:04,True,1,0.0
324,0.0,0.0,2021-09-10T16:55:05,0.0,0.0,1,1298,0.0,2021-09-10T16:54:05,True,1,0.0
325,0.0,0.0,2021-09-10T17:05:06,0.0,0.0,1,1299,0.0,2021-09-10T17:04:06,True,1,0.0
326,0.0,0.0,2021-09-10T17:10:07,0.0,0.0,1,1300,0.0,2021-09-10T17:09:07,True,1,0.0
327,0.0,0.0,2021-09-10T17:15:07,0.0,0.0,1,1301,0.0,2021-09-10T17:14:07,True,1,0.0
328,0.0,0.0,2021-09-10T17:20:08,0.0,0.0,1,1302,0.0,2021-09-10T17:19:08,True,1,0.0
329,0.0,0.0,2021-09-10T17:25:09,0.0,0.0,1,1303,0.0,2021-09-10T17:24:09,True,1,0.0
330,0.0,0.0,2021-09-10T17:30:09,0.0,0.0,1,1304,0.0,2021-09-10T17:29:09,True,1,0.0
331,0.0,0.0,2021-09-10T17:35:00,0.0,0.0,1,1305,0.0,2021-09-10T17:34:00,True,1,0.0
332,0.0,0.0,2021-09-10T17:40:01,0.0,0.0,1,1306,0.0,2021-09-10T17:39:01,True,1,0.0
333,0.0,0.0,2021-09-10T17:45:02,0.0,0.0,1,1307,0.0,2021-09-10T17:44:02,True,1,0.0
334,0.0,0.0,2021-09-10T17:50:02,0.0,0.0,1,1308,0.0,2021-09-10T17:49:02,True,1,0.0
335,0.0,0.0,2021-09-10T17:55:03,0.0,0.0,1,1309,0.0,2021-09-10T17:54:03,True,1,0.0
336,0.0,0.0,2021-09-10T18:05:04,0.0,0.0,1,1310,0.0,2021-09-10T18:04:04,True,1,0.0
337,0.0,0.0,2021-09-10T18:10:05,0.0,0.0,1,1311,0.0,2021-09-10T18:09:05,True,1,0.0
338,0.0,0.0,2021-09-10T18:15:05,0.0,0.0,1,1312,0.0,2021-09-10T18:14:05,True,1,0.0
339,0.0,0.0,2021-09-10T18:20:06,0.0,0.0,1,1313,0.0,2021-09-10T18:19:06,True,1,0.0
340,0.0,0.0,2021-09-10T18:25:07,0.0,0.0,1,1314,0.0,2021-09-10T18:24:07,True,1,0.0
341,0.0,0.0,2021-09-10T18:30:07,0.0,0.0,1,1315,0.0,2021-09-10T18:29:07,True,1,0.0
342,0.0,0.0,2021-09-10T18:35:08,0.0,0.0,1,1316,0.0,2021-09-10T18:34:08,True,1,0.0
343,0.0,0.0,2021-09-10T18:40:09,0.0,0.0,1,1317,0.0,2021-09-10T18:39:09,True,1,0.0
344,0.0,0.0,2021-09-10T18:45:09,0.0,0.0,1,1318,0.0,2021-09-10T18:44:09,True,1,0.0
345,0.0,0.0,2021-09-10T18:50:00,0.0,0.0,1,1319,0.0,2021-09-10T18:49:00,True,1,0.0
346,0.0,0.0,2021-09-10T18:55:01,0.0,0.0,1,1320,0.0,2021-09-10T18:54:01,True,1,0.0
347,0.0,0.0,2021-09-10T19:05:02,0.0,0.0,1,1321,0.0,2021-09-10T19:04:02,True,1,0.0
348,0.0,0.0,2021-09-10T19:10:02,0.0,0.0,1,1322,0.0,2021-09-10T19:09:02,True,1,0.0
349,0.0,0.0,2021-09-10T19:15:03,0.0,0.0,1,1323,0.0,2021-09-10T19:14:03,True,1,0.0
350,0.0,0.0,2021-09-10T19:20:04,0.0,0.0,1,1324,0.0,2021-09-10T19:19:04,True,1,0.0
351,0.0,0.0,2021-09-10T19:25:04,0.0,0.0,1,1325,0.0,2021-09-10T19:24:04,True,1,0.0
352,0.0,0.0,2021-09-10T19:30:05,0.0,0.0,1,1326,0.0,2021-09-10T19:29:05,True,1,0.0
353,0.0,0.0,2021-09-10T19:35:06,0.0,0.0,1,1327,0.0,2021-09-10T19:34:06,True,1,0.0
354,0.0,0.0,2021-09-10T19:40:07,0.0,0.0,1,1328,0.0,2021-09-10T19:39:07,True,1,0.0
355,0.0,0.0,2021-09-10T19:45:07,0.0,0.0,1,1329,0.0,2021-09-10T19:44:07,True,1,0.0
356,0.0,0.0,2021-09-10T19:50:08,0.0,0.0,1,1330,0.0,2021-09-10T19:49:08,True,1,0.0
357,0.0,0.0,2021-09-10T19:55:09,0.0,0.0,1,1331,0.0,2021-09-10T19:54:09,True,1,0.0
358,0.0,0.0,2021-09-10T20:05:09,0.0,0.0,1,1332,0.0,2021-09-10T20:04:09,True,1,0.0
359,0.0,0.0,2021-09-10T20:10:00,0.0,0.0,1,1333,0.0,2021-09-10T20:09:00,True,1,0.0
360,0.0,0.0,2021-09-10T20:15:01,0.0,0.0,1,1334,0.0,2021-09-10T20:14:01,True,1,0.0
361,0.0,0.0,2021-09-10T20:20:02,0.0,0.0,1,1335,0.0,2021-09-10T20:19:02,True,1,0.0
362,0.0,0.0,2021-09-10T20:25:02,0.0,0.0,1,1336,0.0,2021-09-10T20:24:02,True,1,0.0
363,0.0,0.0,2021-09-10T20:30:03,0.0,0.0,1,1337,0.0,2021-09-10T20:29:03,True,1,0.0
364,0.0,0.0,2021-09-10T20:35:04,0.0,0.0,1,1338,0.0,2021-09-10T20:34:04,True,1,0.0
365,0.0,0.0,2021-09-10T20:35:04,0.0,0.0,1,1339,0.0,2021-09-10T20:34:04,True,1,0.0
366,0.0,0.0,2021-09-10T20:40:04,0.0,0.0,1,1340,0.0,2021-09-10T20:39:04,True,1,0.0
367,0.0,0.0,2021-09-10T20:40:04,0.0,0.0,1,1341,0.0,2021-09-10T20:39:04,True,1,0.0
368,0.0,0.0,2021-09-10T20:45:05,0.0,0.0,1,1342,0.0,2021-09-10T20:44:05,True,1,0.0
369,0.0,0.0,2021-09-10T20:50:06,0.0,0.0,1,1343,0.0,2021-09-10T20:49:06,True,1,0.0
370,0.0,0.0,2021-09-10T20:55:06,0.0,0.0,1,1344,0.0,2021-09-10T20:54:06,True,1,0.0
371,0.0,0.0,2021-09-10T20:55:06,0.0,0.0,1,1345,0.0,2021-09-10T20:54:06,True,1,0.0
372,0.0,0.0,2021-09-10T20:55:06,0.0,0.0,1,1346,0.0,2021-09-10T20:54:06,True,1,0.0
373,0.0,0.0,2021-09-10T20:55:06,0.0,0.0,1,1347,0.0,2021-09-10T20:54:06,True,1,0.0
374,0.0,0.0,2021-09-10T20:55:06,0.0,0.0,1,1348,0.0,2021-09-10T20:54:06,True,1,0.0
375,0.0,0.0,2021-09-10T21:05:07,0.0,0.0,1,1349,0.0,2021-09-10T21:04:07,True,1,0.0
376,0.0,0.0,2021-09-10T21:10:08,0.0,0.0,1,1350,0.0,2021-09-10T21:09:08,True,1,0.0
377,0.0,0.0,2021-09-10T21:10:08,0.0,0.0,1,1351,0.0,2021-09-10T21:09:08,True,1,0.0
378,0.0,0.0,2021-09-10T21:10:08,0.0,0.0,1,1352,0.0,2021-09-10T21:09:08,True,1,0.0
379,0.0,0.0,2021-09-10T21:10:08,0.0,0.0,1,1353,0.0,2021-09-10T21:09:08,True,1,0.0
380,0.0,0.0,2021-09-10T21:10:08,0.0,0.0,1,1354,0.0,2021-09-10T21:09:08,True,1,0.0
381,0.0,0.0,2021-09-10T21:15:09,0.0,0.0,1,1355,0.0,2021-09-10T21:14:09,True,1,0.0
382,0.0,0.0,2021-09-10T21:20:09,0.0,0.0,1,1356,0.0,2021-09-10T21:19:09,True,1,0.0
383,0.0,0.0,2021-09-10T21:25:00,0.0,0.0,1,1357,0.0,2021-09-10T21:24:00,True,1,0.0
384,0.0,0.0,2021-09-10T21:30:01,0.0,0.0,1,1358,0.0,2021-09-10T21:29:01,True,1,0.0
385,0.0,0.0,2021-09-10T21:30:01,0.0,0.0,1,1359,0.0,2021-09-10T21:29:01,True,1,0.0
386,0.0,0.0,2021-09-10T21:30:01,0.0,0.0,1,1360,0.0,2021-09-10T21:29:01,True,1,0.0
387,0.0,0.0,2021-09-10T21:30:01,0.0,0.0,1,1361,0.0,2021-09-10T21:29:01,True,1,0.0
388,0.0,0.0,2021-09-10T21:30:01,0.0,0.0,1,1362,0.0,2021-09-10T21:29:01,True,1,0.0
389,0.0,0.0,2021-09-10T21:35:01,0.0,0.0,1,1363,0.0,2021-09-10T21:34:01,True,1,0.0
390,0.0,0.0,2021-09-10T21:35:01,0.0,0.0,1,1364,0.0,2021-09-10T21:34:01,True,1,0.0
391,0.0,0.0,2021-09-10T21:35:01,0.0,0.0,1,1365,0.0,2021-09-10T21:34:01,True,1,0.0
392,0.0,0.0,2021-09-10T21:40:02,0.0,0.0,1,1366,0.0,2021-09-10T21:39:02,True,1,0.0
393,0.0,0.0,2021-09-10T21:45:03,0.0,0.0,1,1367,0.0,2021-09-10T21:44:03,True,1,0.0
394,0.0,0.0,2021-09-10T21:50:03,0.0,0.0,1,1368,0.0,2021-09-10T21:49:03,True,1,0.0
395,0.0,0.0,2021-09-10T21:55:04,0.0,0.0,1,1369,0.0,2021-09-10T21:54:04,True,1,0.0
396,0.0,0.0,2021-09-10T22:05:05,0.0,0.0,1,1370,0.0,2021-09-10T22:04:05,True,1,0.0
397,0.0,0.0,2021-09-10T22:10:06,0.0,0.0,1,1371,0.0,2021-09-10T22:09:06,True,1,0.0
398,0.0,0.0,2021-09-10T22:15:07,0.0,0.0,1,1372,0.0,2021-09-10T22:14:07,True,1,0.0
399,0.0,0.0,2021-09-10T22:20:07,0.0,0.0,1,1373,0.0,2021-09-10T22:19:07,True,1,0.0
400,0.0,0.0,2021-09-10T22:25:08,0.0,0.0,1,1374,0.0,2021-09-10T22:24:08,True,1,0.0
401,0.0,0.0,2021-09-10T22:30:09,0.0,0.0,1,1375,0.0,2021-09-10T22:29:09,True,1,0.0
402,0.0,0.0,2021-09-10T22:35:09,0.0,0.0,1,1376,0.0,2021-09-10T22:34:09,True,1,0.0
403,0.0,0.0,2021-09-10T22:40:00,0.0,0.0,1,1377,0.0,2021-09-10T22:39:00,True,1,0.0
404,0.0,0.0,2021-09-10T22:45:01,0.0,0.0,1,1378,0.0,2021-09-10T22:44:01,True,1,0.0
405,0.0,0.0,2021-09-10T22:50:01,0.0,0.0,1,1379,0.0,2021-09-10T22:49:01,True,1,0.0
406,0.0,0.0,2021-09-10T22:55:02,0.0,0.0,1,1380,0.0,2021-09-10T22:54:02,True,1,0.0
407,0.0,0.0,2021-09-10T23:05:03,0.0,0.0,1,1381,0.0,2021-09-10T23:04:03,True,1,0.0
408,0.0,0.0,2021-09-10T23:10:04,0.0,0.0,1,1382,0.0,2021-09-10T23:09:04,True,1,0.0
409,0.0,0.0,2021-09-10T23:15:04,0.0,0.0,1,1383,0.0,2021-09-10T23:14:04,True,1,0.0
410,0.0,0.0,2021-09-10T23:20:05,0.0,0.0,1,1384,0.0,2021-09-10T23:19:05,True,1,0.0
411,0.0,0.0,2021-09-10T23:25:06,0.0,0.0,1,1385,0.0,2021-09-10T23:24:06,True,1,0.0
412,0.0,0.0,2021-09-10T23:30:06,0.0,0.0,1,1386,0.0,2021-09-10T23:29:06,True,1,0.0
413,0.0,0.0,2021-09-10T23:35:07,0.0,0.0,1,1387,0.0,2021-09-10T23:34:07,True,1,0.0
414,0.0,0.0,2021-09-10T23:40:08,0.0,0.0,1,1388,0.0,2021-09-10T23:39:08,True,1,0.0
415,0.0,0.0,2021-09-12T19:25:08,0.0,0.0,1,1389,0.0,2021-09-12T19:24:08,True,1,0.0
416,0.0,0.0,2021-09-12T19:30:09,0.0,0.0,1,1390,0.0,2021-09-12T19:29:09,True,1,0.0
417,0.0,0.0,2021-09-12T19:35:10,0.0,0.0,1,1391,0.0,2021-09-12T19:34:10,True,1,0.0
418,0.0,0.0,2021-09-12T19:40:01,0.0,0.0,1,1392,0.0,2021-09-12T19:39:01,True,1,0.0
419,0.0,0.0,2021-09-12T19:45:02,0.0,0.0,1,1393,0.0,2021-09-12T19:44:02,True,1,0.0
420,0.0,0.0,2021-09-12T19:50:02,0.0,0.0,1,1394,0.0,2021-09-12T19:49:02,True,1,0.0
421,0.0,0.0,2021-09-12T19:55:03,0.0,0.0,1,1395,0.0,2021-09-12T19:54:03,True,1,0.0
422,0.0,0.0,2021-09-12T20:10:05,0.0,0.0,1,1396,0.0,2021-09-12T20:09:05,True,1,0.0
423,0.0,0.0,2021-07-22T11:43:00,0.0,0.0,1,1397,0.0,2021-07-22T11:42:00,True,1,0.0
424,0.0,0.0,2021-07-22T11:43:00,0.0,0.0,1,1398,0.0,2021-07-22T11:42:00,True,1,0.0
425,0.0,0.0,2021-09-12T20:25:07,0.0,0.0,1,1399,0.0,2021-09-12T20:24:07,True,1,0.0
426,0.0,0.0,2021-07-22T11:43:00,0.0,0.0,1,1400,0.0,2021-07-22T11:42:00,True,1,0.0
427,0.0,0.0,2021-09-12T20:35:08,0.0,0.0,1,1401,0.0,2021-09-12T20:34:08,True,1,0.0
428,0.0,0.0,2021-09-12T20:40:09,0.0,0.0,1,1402,0.0,2021-09-12T20:39:09,True,1,0.0
429,0.0,0.0,2021-09-12T20:45:10,0.0,0.0,1,1403,0.0,2021-09-12T20:44:10,True,1,0.0
430,0.0,0.0,2021-09-12T20:50:01,0.0,0.0,1,1404,0.0,2021-09-12T20:49:01,True,1,0.0
431,0.0,0.0,2021-09-12T20:55:02,0.0,0.0,1,1405,0.0,2021-09-12T20:54:02,True,1,0.0
432,0.0,0.0,2021-09-12T21:05:03,0.0,0.0,1,1406,0.0,2021-09-12T21:04:03,True,1,0.0
433,0.0,0.0,2021-09-12T21:10:03,0.0,0.0,1,1407,0.0,2021-09-12T21:09:03,True,1,0.0
434,0.0,0.0,2021-09-12T21:15:04,0.0,0.0,1,1408,0.0,2021-09-12T21:14:04,True,1,0.0
435,0.0,0.0,2021-09-12T21:20:05,0.0,0.0,1,1409,0.0,2021-09-12T21:19:05,True,1,0.0
436,0.0,0.0,2021-09-12T21:25:06,0.0,0.0,1,1410,0.0,2021-09-12T21:24:06,True,1,0.0
437,0.0,0.0,2021-09-12T21:30:06,0.0,0.0,1,1411,0.0,2021-09-12T21:29:06,True,1,0.0
438,0.0,0.0,2021-09-12T21:35:07,0.0,0.0,1,1412,0.0,2021-09-12T21:34:07,True,1,0.0
439,0.0,0.0,2021-09-12T21:40:08,0.0,0.0,1,1413,0.0,2021-09-12T21:39:08,True,1,0.0
440,0.0,0.0,2021-09-12T21:45:08,0.0,0.0,1,1414,0.0,2021-09-12T21:44:08,True,1,0.0
441,0.0,0.0,2021-09-12T21:50:09,0.0,0.0,1,1415,0.0,2021-09-12T21:49:09,True,1,0.0
442,0.0,0.0,2021-09-12T21:55:10,0.0,0.0,1,1416,0.0,2021-09-12T21:54:10,True,1,0.0
443,0.0,0.0,2021-09-12T22:05:01,0.0,0.0,1,1417,0.0,2021-09-12T22:04:01,True,1,0.0
444,0.0,0.0,2021-09-12T22:10:02,0.0,0.0,1,1418,0.0,2021-09-12T22:09:02,True,1,0.0
445,0.0,0.0,2021-09-12T22:15:03,0.0,0.0,1,1419,0.0,2021-09-12T22:14:03,True,1,0.0
446,0.0,0.0,2021-09-12T22:20:04,0.0,0.0,1,1420,0.0,2021-09-12T22:19:04,True,1,0.0
447,0.0,0.0,2021-09-12T22:25:04,0.0,0.0,1,1421,0.0,2021-09-12T22:24:04,True,1,0.0
